900;20;20;0.26122686080634594
900;20;20;0.3027286771684885
900;20;20;0.2707496900111437
900;21;20;0.26518501341342926
900;21;20;0.3082713447511196
900;21;20;0.26840305142104626
900;22;20;0.2643754631280899
900;22;20;0.2645537033677101
900;22;20;0.25326986610889435
900;23;20;0.26205192133784294
900;23;20;0.26568237505853176
900;23;20;0.2503411341458559
900;24;20;0.2629252001643181
900;24;20;0.2535347957164049
900;24;20;0.2725550886243582
900;25;20;0.26174650341272354
900;25;20;0.26911131851375103
900;25;20;0.26133117265999317
900;26;20;0.2560246605426073
900;26;20;0.24904167279601097
900;26;20;0.25201529264450073
900;27;20;0.26269716024398804
900;27;20;0.24651961214840412
900;27;20;0.2503286488354206
900;28;20;0.24962535314261913
900;28;20;0.24624590389430523
900;28;20;0.25158483162522316
900;29;20;0.24772691540420055
900;29;20;0.2446610275655985
900;29;20;0.2515815105289221
900;30;20;0.2529442198574543
900;30;20;0.2387911956757307
900;30;20;0.2534957844763994
900;31;20;0.24793954379856586
900;31;20;0.2450040802359581
900;31;20;0.2620217725634575
900;32;20;0.2516201250255108
900;32;20;0.24208847247064114
900;32;20;0.24397764168679714
900;33;20;0.2416163794696331
900;33;20;0.24939868599176407
900;33;20;0.2564747855067253
900;34;20;0.24241845682263374
900;34;20;0.24602967128157616
900;34;20;0.2415083833038807
900;35;20;0.24421140365302563
900;35;20;0.24418614991009235
900;35;20;0.24432603642344475
900;36;20;0.24473360367119312
900;36;20;0.25715312361717224
900;36;20;0.24875152483582497
900;37;20;0.24194742925465107
900;37;20;0.24270844087004662
900;37;20;0.24265124835073948
900;38;20;0.24496261961758137
900;38;20;0.2442447617650032
900;38;20;0.24364785850048065
900;39;20;0.24420389346778393
900;39;20;0.2446324359625578
900;39;20;0.2491111196577549
900;40;20;0.2621478755027056
900;40;20;0.2528619356453419
900;40;20;0.24621711857616901
900;41;20;0.2780257258564234
900;41;20;0.24875708110630512
900;41;20;0.2483812179416418
900;42;20;0.25091796927154064
900;42;20;0.24876231513917446
900;42;20;0.2532260697335005
900;43;20;0.24093617498874664
900;43;20;0.2687870692461729
900;43;20;0.24551976844668388
900;44;20;0.25273703411221504
900;44;20;0.2500701192766428
900;44;20;0.26030052825808525
900;45;20;0.2717579323798418
900;45;20;0.2575227804481983
900;45;20;0.2499574739485979
900;46;20;0.25080118514597416
900;46;20;0.25187327340245247
900;46;20;0.2514742072671652
900;47;20;0.2566063106060028
900;47;20;0.25927605107426643
900;47;20;0.2573534492403269
900;48;20;0.2504304554313421
900;48;20;0.24790897592902184
900;48;20;0.24908192455768585
900;49;20;0.24745978601276875
900;49;20;0.24920681305229664
900;49;20;0.2870125025510788
900;50;20;0.25179052352905273
900;50;20;0.2554494757205248
900;50;20;0.2569260485470295
900;51;20;0.2513293158262968
900;51;20;0.2520537134259939
900;51;20;0.25068083964288235
900;52;20;0.2542515601962805
900;52;20;0.25167430005967617
900;52;20;0.2540789395570755
900;53;20;0.26056050322949886
900;53;20;0.2580382749438286
900;53;20;0.2569234538823366
900;54;20;0.2583409696817398
900;54;20;0.25910430774092674
900;54;20;0.2582496516406536
900;55;20;0.25251871906220913
900;55;20;0.25139375030994415
900;55;20;0.2551561929285526
900;56;20;0.25161620788276196
900;56;20;0.2560174874961376
900;56;20;0.25137688778340816
900;57;20;0.25492493249475956
900;57;20;0.258271012455225
900;57;20;0.2532589193433523
900;58;20;0.2545774094760418
900;58;20;0.25510968640446663
900;58;20;0.25448090583086014
900;59;20;0.24857552163302898
900;59;20;0.2547556385397911
900;59;20;0.24920102581381798
900;60;20;0.2560255192220211
900;60;20;0.25628069229424
900;60;20;0.2620399836450815
